customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,IntrntSrvc_DSL,IntrntSrvc_FiberOptic,IntrntSrvc_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_OneYear,Contract_TwoYear,PaperlessBilling,PayMthd_BankTransfer,PayMthd_CreditCard,PayMthd_ElectronicCheck,PayMthd_MailedCheck,MonthlyCharges,TotalCharges,Churn
3645-DEYGF,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.75,20.75,0
9323-HGFWY,0,0,1,0,27,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,101.9,2682.0,0
8544-GOQSH,0,0,0,0,14,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,80.06,1112.0,0
3363-DTIVD,1,0,1,1,71,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,105.56,7404.0,0
7018-WBJNK,1,0,0,1,13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,78.3,1034.0,0
9142-KZXOP,1,0,0,0,44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,68.9,2958.0,0
7674-YTAFD,0,0,0,0,33,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,79.94,2684.0,0
6348-SNFUS,1,0,1,1,72,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,55.44,4180.0,0
1285-OKIPP,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,79.9,79.9,1
7825-ECJRF,0,0,0,0,19,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,106.6,1934.0,1
1347-KTTTA,1,0,1,0,64,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,102.44,6656.0,0
7841-TZDMQ,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,46.0,84.5,1
4195-NZGTA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25.25,25.25,0
7157-SMCFK,1,0,0,1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.75,1124.0,0
4709-LKHYG,0,0,1,1,29,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20.0,540.0,0
2504-DSHIH,1,1,1,0,23,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,86.8,1976.0,0
0699-NDKJM,0,0,1,0,57,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,58.75,3438.0,0
9286-BHDQG,1,0,1,1,72,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,45.25,3140.0,0
0230-WEQUW,1,0,1,0,66,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,56.6,3790.0,0
2040-LDIWQ,1,0,1,1,65,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,84.2,5324.0,0
6496-JDSSB,0,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80.0,624.5,0
9408-SSNVZ,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.1,268.2,1
4443-EMBNA,0,0,1,0,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.75,1837.0,0
6469-MRVET,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20.2,20.2,0
0742-MOABM,1,0,1,0,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,50.06,179.4,1
5961-VUSRV,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.34,219.4,0
6778-JFCMK,1,0,0,0,24,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,50.6,1289.0,0
6341-JVQGF,0,0,1,1,31,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,81.1,2546.0,0
2232-DMLXU,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,55.2,55.2,1
4811-JBUVU,1,0,0,0,30,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,89.9,2724.0,0
0945-TSONX,0,0,1,1,47,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,85.3,4108.0,0
2651-ZCBXV,1,0,0,0,54,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,108.0,5760.0,0
3316-UWXUY,1,0,0,0,50,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,93.5,4748.0,0
8937-RDTHP,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,84.6,84.6,1
7083-MIOPC,0,0,0,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.25,1567.0,0
1984-GPTEH,0,0,0,0,29,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25.16,702.0,0
1251-KRREG,1,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,54.4,114.1,1
0621-JFHOL,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,29.6,299.0,0
9903-LYSAB,1,0,1,0,18,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,73.1,1306.0,0
0094-OIFMO,0,1,0,0,11,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,95.0,1120.0,1
9227-UAQFT,1,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.75,284.2,0
7301-ABVAD,0,0,0,0,72,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,86.6,6350.0,0
6614-FHDBO,1,0,0,0,72,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,109.2,7880.0,0
7576-ASEJU,0,0,1,1,41,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,74.7,3188.0,0
9058-HRZSV,0,1,1,0,65,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,94.4,6130.0,0
4522-AKYLR,0,1,0,0,13,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,54.8,731.5,0
0221-WMXNQ,1,1,0,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,75.4,273.5,0
0303-UNCIP,1,0,0,0,41,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,65.0,2532.0,0
9947-OTFQU,1,1,0,0,15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,74.4,1074.0,1
0322-YINQP,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,48.56,48.56,1
0959-WHOKV,1,0,0,0,42,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,99.0,4300.0,0
4075-JFPGR,0,0,1,0,51,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,93.5,4620.0,0
4629-NRXKX,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70.4,147.1,1
9514-JDSKI,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,40.2,40.2,1
3282-ZISZV,1,0,0,1,32,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,83.7,2634.0,0
3675-YDUPJ,1,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,19.84,193.0,0
4111-BNXIF,0,0,1,1,67,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,59.56,4104.0,0
7017-VFHAY,0,0,1,1,61,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,115.1,7010.0,0
6655-LHBYW,1,0,0,0,50,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,114.4,5790.0,0
4959-JOSRX,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44.6,80.56,1
5046-NUHWD,0,1,1,0,29,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,45.0,1229.0,0
7273-TEFQD,1,1,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,41.16,132.2,1
3606-TWKGI,1,1,0,0,13,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,106.9,1364.0,1
7529-ZDFXI,1,1,1,0,57,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,89.9,4924.0,0
7605-BDWDC,0,0,0,0,31,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,49.84,1520.0,0
1950-KSVVJ,0,0,1,0,45,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,113.3,5030.0,0
0123-CRBRT,0,0,1,1,61,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,88.1,5530.0,0
6292-TOSSS,1,0,0,0,50,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.9,1195.0,0
3197-ARFOY,0,1,0,0,19,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,105.0,2007.0,0
6323-AYBRX,1,0,0,0,59,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.34,1100.0,1
7014-ZZXAW,0,0,1,0,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,24.25,1733.0,0
4385-GZQXV,0,1,0,0,16,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,94.44,1511.0,1
7633-MVPUY,1,0,1,0,57,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,59.75,3450.0,0
6366-ZGQGL,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24.8,24.8,1
4716-HHKQH,1,1,1,0,20,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,107.06,2172.0,0
5940-AHUHD,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.6,70.6,1
6432-TWQLB,1,0,1,0,5,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,85.4,401.0,1
4484-GLZOU,0,0,1,0,52,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.06,5624.0,1
3179-GBRWV,1,1,1,0,21,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,64.94,1340.0,0
8645-KWHJO,1,0,0,0,14,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,55.0,772.0,0
4130-MZLCC,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,50.56,244.8,0
0314-TKOSI,0,0,0,0,6,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,55.16,323.0,0
8229-MYEJZ,0,0,0,0,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,51.2,498.2,0
2080-SRCDE,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25.4,25.4,0
9577-WJVCQ,0,0,0,0,68,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,54.44,3688.0,0
9512-UIBFX,1,0,1,1,18,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,95.1,1780.0,1
6202-DYYFX,0,0,0,0,22,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,76.0,1784.0,0
3808-HFKDE,0,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.34,927.0,0
5583-SXDAG,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,70.0,70.0,1
3488-PGMQJ,1,1,0,0,8,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,74.5,606.5,1
3580-REOAC,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44.84,435.5,1
7534-BFESC,1,1,0,0,24,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,76.1,1713.0,1
3727-OWVYD,1,0,0,0,35,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,61.2,2021.0,0
2294-SALNE,1,0,1,1,23,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,86.8,1941.0,0
4847-TAJYI,0,1,0,0,6,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,89.4,568.0,0
1563-IWQEX,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.7,220.4,0
8203-XJZRC,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.25,20.25,0
6556-DBKZF,0,0,1,1,71,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,76.06,5436.0,0
6851-WEFYX,1,1,1,0,35,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,100.8,3438.0,0
2985-JUUBZ,1,0,1,1,40,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,74.56,3016.0,0
6390-DSAZX,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,73.6,73.6,1
0895-LMRSF,1,0,0,0,23,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,64.9,1510.0,0
8098-LLAZX,0,1,0,0,4,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,95.44,396.0,1
8266-VBFQL,1,0,0,0,4,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,90.4,356.8,0
8181-YHCMF,0,0,1,1,68,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,60.3,4108.0,0
2240-HSJQD,1,0,0,1,38,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,81.9,3142.0,0
1248-DYXUB,1,0,1,1,52,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24.8,1229.0,0
0265-EDXBD,1,1,1,0,32,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.9,2304.0,1
4115-BNPJY,1,0,1,1,29,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,75.56,2054.0,0
3167-SNQPL,1,1,1,1,38,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,101.1,3742.0,0
4091-TVOCN,1,0,0,1,48,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,78.75,3682.0,0
1098-TDVUQ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.25,19.25,0
7277-OZCGZ,0,0,0,0,22,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,89.06,1886.0,0
1557-EMYVT,0,0,0,0,43,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,115.06,4896.0,0
2799-ARNLO,0,1,1,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,69.4,341.5,0
7563-BIUPC,1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,80.6,415.5,1
5027-YOCXN,1,0,1,1,51,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,110.06,5690.0,0
3973-SKMLN,1,0,0,0,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.9,1355.0,0
2321-OMBXY,0,0,1,1,38,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,80.3,3058.0,1
2840-XANRC,1,1,1,0,24,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,93.1,2232.0,1
6745-JEFZB,1,0,1,0,35,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,91.5,3236.0,0
5020-ZSTTY,0,1,0,0,54,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,82.44,4350.0,1
9880-TDQAC,0,0,1,1,72,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,60.0,4264.0,0
8705-WZCYL,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.8,44.8,0
7102-JJVTX,0,0,1,1,9,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,48.6,422.2,0
8626-PTQGE,1,0,0,0,69,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,60.06,4176.0,0
4983-CLMLV,0,0,1,0,52,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,102.7,5140.0,0
5701-YVSVF,0,1,1,0,11,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,82.9,880.0,0
5804-LEPIM,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,70.4,139.0,1
5697-GOMBF,0,1,1,1,28,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,35.9,973.5,0
2739-CACDQ,0,1,0,0,17,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,82.6,1470.0,0
9385-EHGDO,0,0,1,1,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.84,739.5,0
9498-FIMXL,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19.2,162.0,0
2379-GYFLQ,1,0,0,0,46,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,94.9,4424.0,0
0122-OAHPZ,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,73.9,511.2,1
2868-SNELZ,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,80.6,155.8,1
4322-RCYMT,1,0,1,1,68,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,75.8,5292.0,1
6680-NENYN,0,0,0,0,43,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,104.6,4760.0,1
2088-IEBAU,0,0,0,0,68,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,88.1,6148.0,0
7982-VCELR,0,0,0,0,36,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,94.8,3566.0,0
1343-EHPYB,1,0,1,0,63,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,103.4,6604.0,1
6035-BXTTY,0,1,0,0,32,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,54.66,1830.0,0
6885-PKOAM,0,0,1,0,71,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,85.75,6224.0,0
7520-HQWJU,0,0,1,1,66,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,67.44,4508.0,0
9639-BUJXT,1,0,0,0,63,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.5,1328.0,0
5924-SNGKP,0,0,0,1,41,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,20.25,865.0,0
0021-IKXGC,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,72.1,72.1,0
2034-GDRCN,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,90.4,168.2,1
8966-SNIZF,0,0,1,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.45,1304.0,0
6243-OZGFH,0,0,0,0,23,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,44.94,997.0,0
4654-DLAMQ,0,1,1,0,64,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,97.0,6430.0,0
0513-RBGPE,1,0,1,1,37,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,62.8,2278.0,0
5160-UXJED,1,0,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44.6,681.5,0
4115-NZRKS,0,1,0,0,7,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,89.1,574.5,0
0219-YTZUE,1,0,1,1,4,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,84.8,372.0,1
0623-IIHUG,0,1,0,0,21,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,41.9,840.0,1
4572-DVCGN,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80.25,846.0,1
3351-NGXYI,0,1,0,0,16,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,54.1,889.0,0
8984-EYLLL,1,0,1,0,64,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,105.25,6824.0,0
9057-MSWCO,1,1,1,0,27,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30.75,805.0,1
9833-TGFHX,1,0,1,1,42,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,97.1,4016.0,0
9294-TDIPC,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.2,83.75,0
5229-DTFYB,0,0,0,0,41,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,98.8,3960.0,0
0104-PPXDV,1,0,1,0,58,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,50.3,2878.0,0
5176-LMJXE,0,0,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20.55,945.5,0
3583-KRKMD,1,0,0,0,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,75.9,1373.0,0
1010-DIAUQ,1,0,0,0,5,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,96.5,492.5,1
9069-LGEUL,1,0,1,0,23,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,59.94,1406.0,0
7302-ZHMHP,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.16,19.16,0
9571-EDEBV,1,0,1,0,71,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,98.6,6964.0,0
3520-FJGCV,1,0,1,1,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,112.6,8130.0,0
6563-VRERX,1,0,1,1,33,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.6,690.0,0
0259-GBZSH,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,85.6,181.5,1
6122-EFVKN,1,0,0,1,24,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,35.75,831.0,0
2805-EDJPQ,0,0,1,1,56,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,99.75,5610.0,0
6862-CQUMB,1,0,0,0,37,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,96.1,3646.0,0
7156-MXBJE,0,0,0,0,43,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,85.1,3662.0,0
6158-HDPXZ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25.34,25.34,0
9601-BRXPO,0,0,1,0,25,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,104.94,2566.0,1
2863-IMQDR,0,0,0,0,61,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,89.6,5308.0,0
5686-CMAWK,1,0,0,0,17,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,86.75,1410.0,0
5651-CRHKQ,0,0,1,0,41,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,86.2,3340.0,0
6905-NIQIN,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,50.66,50.66,1
8204-YJCLA,1,1,1,1,72,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,64.8,4732.0,0
5167-ZFFMM,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,90.9,90.9,1
6583-SZVGP,1,0,0,0,48,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,108.1,5068.0,0
4895-TMWIR,1,1,1,0,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.95,214.8,1
0533-BNWKF,0,1,1,0,55,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,85.44,4876.0,1
1708-PBBOA,0,0,0,0,42,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,54.75,2348.0,0
8782-LKFPK,1,0,0,0,44,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,90.4,4064.0,0
5522-JBWMO,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.0,44.0,0
3597-MVHJT,0,0,0,0,27,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.6,2596.0,0
9774-NRNAU,1,1,1,0,27,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,84.8,2310.0,0
0224-RLWWD,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.3,89.3,0
9967-ATRFS,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.9,367.5,0
3951-NJCVI,0,1,1,0,42,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,95.06,3944.0,0
2977-CEBSX,0,0,0,0,66,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,90.06,5964.0,0
0177-PXBAT,1,1,1,0,33,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,109.9,3694.0,0
6599-CEBNN,0,0,0,0,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,73.94,2524.0,1
2519-ERQOJ,1,1,0,0,33,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,54.6,1804.0,0
5876-QMYLD,0,0,1,1,23,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.05,415.0,0
2277-AXSDC,0,0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.75,624.0,0
9442-JTWDL,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.05,237.8,0
